imageUrl,title,question,description,tradingStatus,status,isVisible,isNegRisk,isYieldBearing,resolution,oracleQuestionId,conditionId,resolverAddress,questionIndex,spreadThreshold,shareThreshold,isBoosted,boostStartsAt,boostEndsAt,polymarketConditionIds,kalshiMarketTicker,categorySlug,createdAt,decimalPrecision,marketVariant,variantData,stats,id,feeRateBps,outcomes
https://static.predict.fun/2026-mens-ncaa-basketball-champion-illinois,Illinois,Will Illinois win the 2026 NCAA Tournament?,"This market will resolve according to the team that wins the 2026 NCAA Men’s Basketball Tournament.

If it is impossible for a team to win the 2026 NCAA Men’s Basketball Tournament according to the rules of the competition (i.e. they are eliminated) , the corresponding market will immediately resolve to “No”.

If any other team than the teams specifically mentioned in this market wins the 2026 NCAA Mens's Basketball Tournament, then this market will resolve to ""Other"".

If for any reason no winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The resolution source for this market will be information from the NCAA.",OPEN,REGISTERED,True,True,True,,0xba8d02155d4dd1c90abe79099017a250ed04e1dd1d96c9e448ebb42cd15cb119,0x410efc974461152879165d307279ce8c5fe0e5cf8c08d5b9a4dc51edf7059281,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,6,0.06,100,False,,,"[""0x09c3c088a43266fb66135b87094d83e4f6417a336cd3dc47f5d83c9f5e14e3c9""]",,2026-mens-ncaa-basketball-champion,2026-02-09T23:46:09.568Z,2,DEFAULT,,,7784,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""25074241255223349527515575749988915386417759289244846613159432810388951617751""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""27183025719441013788096675833010763523946833887700020380243936775782961858365""}]"
https://static.predict.fun/2026-mens-ncaa-basketball-champion-michigan-state,Michigan State,Will Michigan State win the 2026 NCAA Tournament?,"This market will resolve according to the team that wins the 2026 NCAA Men’s Basketball Tournament.

If it is impossible for a team to win the 2026 NCAA Men’s Basketball Tournament according to the rules of the competition (i.e. they are eliminated) , the corresponding market will immediately resolve to “No”.

If any other team than the teams specifically mentioned in this market wins the 2026 NCAA Mens's Basketball Tournament, then this market will resolve to ""Other"".

If for any reason no winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The resolution source for this market will be information from the NCAA.",OPEN,REGISTERED,True,True,True,,0x6e8c1b9fad18e60d7fc174acd431cfa3d48b8de2deb49b9b7ab2f033a7255370,0xe100b5591979a55a71197b1fbcbe4fd05f21769946ca432febc1eb50a81c6377,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,7,0.06,100,False,,,"[""0xedffa92c5118c91718066835df3911cac4817351162a4e0b1f6ccc64179d6f46""]",,2026-mens-ncaa-basketball-champion,2026-02-09T23:46:16.611Z,2,DEFAULT,,,7785,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""1922853814928364701039301650235557745390744348953443669318499315536415361883""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""54044148246965232022787262799332462751892807138434394766587250792319848598070""}]"
https://static.predict.fun/2026-mens-ncaa-basketball-champion-kentucky,Kentucky,Will Kentucky win the 2026 NCAA Tournament?,"This market will resolve according to the team that wins the 2026 NCAA Men’s Basketball Tournament.

If it is impossible for a team to win the 2026 NCAA Men’s Basketball Tournament according to the rules of the competition (i.e. they are eliminated) , the corresponding market will immediately resolve to “No”.

If any other team than the teams specifically mentioned in this market wins the 2026 NCAA Mens's Basketball Tournament, then this market will resolve to ""Other"".

If for any reason no winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The resolution source for this market will be information from the NCAA.",OPEN,REGISTERED,True,True,True,,0x9cfa0c3e5374273a9cd0d3b6cfdde94361ffa45f11055b9b67b26cbaeaae479a,0x74dac209ab27392061bbb582d24871a425effce245bef2de5535bd3157f02013,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,8,0.06,100,False,,,"[""0xaa159eefcd3eb219dfbf85a9a798b64ee106b42f9c9bebacb56ff83b959c3c50""]",,2026-mens-ncaa-basketball-champion,2026-02-09T23:46:32.217Z,2,DEFAULT,,,7786,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""94336281428985045654876860998542481079802023296668117682318340199018406094621""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""107142903016225082973588825211268381732280134658210327929463974935069659517237""}]"
https://static.predict.fun/2026-mens-ncaa-basketball-champion-byu,BYU,Will BYU win the 2026 NCAA Tournament?,"This market will resolve according to the team that wins the 2026 NCAA Men’s Basketball Tournament.

If it is impossible for a team to win the 2026 NCAA Men’s Basketball Tournament according to the rules of the competition (i.e. they are eliminated) , the corresponding market will immediately resolve to “No”.

If any other team than the teams specifically mentioned in this market wins the 2026 NCAA Mens's Basketball Tournament, then this market will resolve to ""Other"".

If for any reason no winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The resolution source for this market will be information from the NCAA.",OPEN,REGISTERED,True,True,True,,0x943ae0f592fb014e902452fc0889e7aee6e80c38880942d8966055269afcd29c,0x0f748d0594ccf1e995573bd42ab63c750e72f2d83af20810c59334dd7180c174,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,9,0.06,100,False,,,"[""0x54fa5e613f6470b9259599d574b3d29f0cdbd21bfd392426972dfc2501e2418f""]",,2026-mens-ncaa-basketball-champion,2026-02-09T23:46:43.770Z,2,DEFAULT,,,7787,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""54326575177710444981885091555082541526586979611229264581925831137552465583973""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""15389823300372640707600564222036008709302307297562046105657128266905031464026""}]"
https://static.predict.fun/2026-mens-ncaa-basketball-champion-kansas,Kansas,Will Kansas win the 2026 NCAA Tournament?,"This market will resolve according to the team that wins the 2026 NCAA Men’s Basketball Tournament.

If it is impossible for a team to win the 2026 NCAA Men’s Basketball Tournament according to the rules of the competition (i.e. they are eliminated) , the corresponding market will immediately resolve to “No”.

If any other team than the teams specifically mentioned in this market wins the 2026 NCAA Mens's Basketball Tournament, then this market will resolve to ""Other"".

If for any reason no winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The resolution source for this market will be information from the NCAA.",OPEN,REGISTERED,True,True,True,,0x7947060670fb32647f849a9d6c7ccfcba9254313687cf7f597bfeb06fc436b5e,0x4dc9b56fdceef66c707afe69315626e9873d1f46fd69072d76f808eb8364c4b0,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,10,0.06,100,False,,,"[""0x03d8e06bb1719357b744109854015d21985936a8492817b45dc43050d968d183""]",,2026-mens-ncaa-basketball-champion,2026-02-09T23:46:52.147Z,2,DEFAULT,,,7788,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""104329746968602076394488119375927586715653238047621984737182086888470826677866""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""94677602947973372320186145286103667849858013981090752980295810529726060305281""}]"
https://static.predict.fun/2026-mens-ncaa-basketball-champion-creighton,Creighton,Will Creighton win the 2026 NCAA Tournament?,"This market will resolve according to the team that wins the 2026 NCAA Men’s Basketball Tournament.

If it is impossible for a team to win the 2026 NCAA Men’s Basketball Tournament according to the rules of the competition (i.e. they are eliminated) , the corresponding market will immediately resolve to “No”.

If any other team than the teams specifically mentioned in this market wins the 2026 NCAA Mens's Basketball Tournament, then this market will resolve to ""Other"".

If for any reason no winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The resolution source for this market will be information from the NCAA.",OPEN,REGISTERED,True,True,True,,0x5c1f713a15b7b7699b7b4c0e2f2049cb09e242bee662b4fdd4de169b48f2ab2e,0x69caafa90c59e2c94e055eedb97c569bded959ba04b3a6e7e91c42814297bc6b,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,11,0.06,100,False,,,"[""0x5b9dc51558cc90e461bce308602d0920271aaeb0d0662e55a00abef3c347cef3""]",,2026-mens-ncaa-basketball-champion,2026-02-09T23:46:59.500Z,2,DEFAULT,,,7789,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""101386479191124080708782417437134464217074147563859546222906935042241488459111""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""33579825671456102256574126918336527302145241699618474250087965778149606847235""}]"
https://static.predict.fun/2026-mens-ncaa-basketball-champion-purdue,Purdue,Will Purdue win the 2026 NCAA Tournament?,"This market will resolve according to the team that wins the 2026 NCAA Men’s Basketball Tournament.

If it is impossible for a team to win the 2026 NCAA Men’s Basketball Tournament according to the rules of the competition (i.e. they are eliminated) , the corresponding market will immediately resolve to “No”.

If any other team than the teams specifically mentioned in this market wins the 2026 NCAA Mens's Basketball Tournament, then this market will resolve to ""Other"".

If for any reason no winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The resolution source for this market will be information from the NCAA.",OPEN,REGISTERED,True,True,True,,0x99ea151708223a4120c8bc138535ce69a5ab554c4f05a20bb767f2303abff616,0x56089388bf9d4533080ed3f8d3e591937c906e409ac6ef2f5c4ab467b16495e1,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,12,0.06,100,False,,,"[""0x7858c69bcee88426d6ee415e3b70e2f3f31c2ada1b3c68de7e37ce7b39014d3e""]",,2026-mens-ncaa-basketball-champion,2026-02-09T23:47:02.237Z,2,DEFAULT,,,7790,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""40155313741996151532654804005004117833525887611409690911275741468007264726595""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""21398400636298523360897111873083949485453033252062372687828199045060618655893""}]"
https://static.predict.fun/2026-mens-ncaa-basketball-champion-louisville,Louisville,Will Louisville win the 2026 NCAA Tournament?,"This market will resolve according to the team that wins the 2026 NCAA Men’s Basketball Tournament.

If it is impossible for a team to win the 2026 NCAA Men’s Basketball Tournament according to the rules of the competition (i.e. they are eliminated) , the corresponding market will immediately resolve to “No”.

If any other team than the teams specifically mentioned in this market wins the 2026 NCAA Mens's Basketball Tournament, then this market will resolve to ""Other"".

If for any reason no winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The resolution source for this market will be information from the NCAA.",OPEN,REGISTERED,True,True,True,,0xf669cc042eb09e7a617cdd07d1763e4e92cb73ce917db6ac35bc3de5df9197f9,0x70dbbf0cd40802573bfa82f567e8336c56a9735808c701da2b7307c57c69574d,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,13,0.06,100,False,,,"[""0x049552b069fc81add93f6cfdca930f994d73b727afc02086e92e78ef8c452cf6""]",,2026-mens-ncaa-basketball-champion,2026-02-09T23:47:05.636Z,2,DEFAULT,,,7791,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""15080493233874310219158264411775951609387542767233437497056881057002938421703""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""41768206207627413640566246839841440109191785316576477637374253447588678511097""}]"
https://static.predict.fun/2026-mens-ncaa-basketball-champion-other,Other,Will any other team win the 2026 NCAA Tournament?,"This market will resolve according to the team that wins the 2026 NCAA Men’s Basketball Tournament.

This market will resolve to Yes if any non-listed team wins the 2026 NCAA Men's Basketball Tournament.

If it is impossible for a team to win the 2026 NCAA Men’s Basketball Tournament according to the rules of the competition (i.e. they are eliminated) , the corresponding market will immediately resolve to “No”.

If any other team than the teams specifically mentioned in this market wins the 2026 NCAA Mens's Basketball Tournament, then this market will resolve to ""Other"".

If for any reason no winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The resolution source for this market will be information from the NCAA.",OPEN,REGISTERED,True,True,True,,0x70927788ed114b52c09d0888ad8824e25e0b04a9c44af703bc321989bb8c341c,0x9a687e9e472847e44e031e44813a8971937381df1d724ba43fc0bfc484033a64,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,14,0.06,100,False,,,[],,2026-mens-ncaa-basketball-champion,2026-02-09T23:47:35.981Z,2,DEFAULT,,,7792,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""16074549047874294336103903343797241998278162063042926919566867425065093577450""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""95657251401722184385919015838484515401067900045121491011490071460472603727606""}]"
https://static.predict.fun/backpack-fdv-above-one-day-after-launch-500-m,$500M,Backpack FDV above $500M one day after launch?,"This market will resolve to ""Yes"" if the Fully Diluted Valuation of Backpack's token is greater than the value specified in the title 1 day after launch. Otherwise, the market will resolve to ""No.""

The token must be actively, publicly transferable and tradable to be considered a launch.

""1 day after launch"" is defined as 4:00 PM ET on the calendar day following launch. The resolution source for this market is the most liquid price source available. If Backpack (https://x.com/Backpack) doesn't launch a token by December 31, 2026, 11:59 PM ET, this market will resolve to ""No"".",OPEN,REGISTERED,True,False,True,,0xcbdce607b7a14ded3e4f79a8c91970491f0ded787891f97ff518cf5f6d698dde,0x96865726c3898e5d958ef6c642f41f535d98ce0ff61ef4da502af1dbfc1a2c85,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0x169b0433d0a55dcd2181e63445108d5bc774da0eed4976ba842fd9aa7478158c""]",,backpack-fdv-above-one-day-after-launch,2026-02-10T16:25:19.166Z,3,DEFAULT,,,7909,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""80488803793859838375393479597405618689471348052070365422104218209886200838824""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""74089957858858592455790067641000789330597265456894432216847120222218030427715""}]"
https://static.predict.fun/backpack-fdv-above-one-day-after-launch-700-m,$700M,Backpack FDV above $700M one day after launch?,"This market will resolve to ""Yes"" if the Fully Diluted Valuation of Backpack's token is greater than the value specified in the title 1 day after launch. Otherwise, the market will resolve to ""No.""

The token must be actively, publicly transferable and tradable to be considered a launch.

""1 day after launch"" is defined as 4:00 PM ET on the calendar day following launch. The resolution source for this market is the most liquid price source available. If Backpack (https://x.com/Backpack) doesn't launch a token by December 31, 2026, 11:59 PM ET, this market will resolve to ""No"".",OPEN,REGISTERED,True,False,True,,0xcd5f0af226c8ae58081b34259fc65a4bfa054a1cd76e52a44e29172d6a501417,0x475380f5282a6e70f61b6eca9799e61580563df4dcb8f68aa5f9512a7bb96ddf,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0x2d75864791b4e9302b8d2d29cd4538ede98b539c0b500a8fcdfe2ee0a01262b4""]",,backpack-fdv-above-one-day-after-launch,2026-02-10T16:24:22.369Z,3,DEFAULT,,,7903,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""11746157920461715026454061532613917547656727767111902110776523525246647515795""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""69461524325319943679558100810748191083928638664574142475224547111394868127455""}]"
